Freq.	-V(in)/I(Vsource)	V(out)
5.40470440252628e+04	1.64862712925657e+05,-7.23037151978082e+05	9.90930912757347e-01,-1.15289119369888e-04
5.44229709453982e+04	1.62701929641154e+05,-7.18532496108619e+05	9.90930912318044e-01,-1.16134238253205e-04
5.48015126440442e+04	1.60568005882419e+05,-7.14049528249376e+05	9.90930911869205e-01,-1.16984937063014e-04
5.51826873084238e+04	1.58460644996960e+05,-7.09588271352922e+05	9.90930911410656e-01,-1.17841256668034e-04
5.55665132522618e+04	1.56379552730762e+05,-7.05148745514706e+05	9.90930910942411e-01,-1.18703238251371e-04
5.59530089166653e+04	1.54324437136901e+05,-7.00730967824835e+05	9.90930910464289e-01,-1.19570923091491e-04
5.63421928710092e+04	1.52295009152882e+05,-6.96334953669167e+05	9.90930909976258e-01,-1.20444353094339e-04
5.67340838138288e+04	1.50290981172680e+05,-6.91960713686316e+05	9.90930909478203e-01,-1.21323569956115e-04
5.71287005737179e+04	1.48312068134533e+05,-6.87608256147923e+05	9.90930908970037e-01,-1.22208616181113e-04
5.75260621102337e+04	1.46357987689671e+05,-6.83277587395991e+05	9.90930908451633e-01,-1.23099534112106e-04
5.79261875148074e+04	1.44428460000042e+05,-6.78968711470274e+05	9.90930907922926e-01,-1.23996366550734e-04
5.83290960116615e+04	1.42523206276729e+05,-6.74681626866550e+05	9.90930907383791e-01,-1.24899156671173e-04
5.87348069587338e+04	1.40641951507393e+05,-6.70416332689149e+05	9.90930906834139e-01,-1.25807947757264e-04
5.91433398486070e+04	1.38784422273470e+05,-6.66172823814171e+05	9.90930906273852e-01,-1.26722783513713e-04
5.95547143094455e+04	1.36950347954187e+05,-6.61951093660803e+05	9.90930905702838e-01,-1.27643707891555e-04
5.99689501059384e+04	1.35139459582761e+05,-6.57751131617581e+05	9.90930905120964e-01,-1.28570765266895e-04
6.03860671402492e+04	1.33351491543280e+05,-6.53572927018269e+05	9.90930904528132e-01,-1.29503999824761e-04
6.08060854529716e+04	1.31586179503294e+05,-6.49416464396186e+05	9.90930903924227e-01,-1.30443456797823e-04
6.12290252240928e+04	1.29843262156606e+05,-6.45281727596030e+05	9.90930903309137e-01,-1.31389181011134e-04
6.16549067739631e+04	1.28122480138037e+05,-6.41168697287006e+05	9.90930902682722e-01,-1.32341218076710e-04
6.20837505642718e+04	1.26423577065528e+05,-6.37077353503675e+05	9.90930902044874e-01,-1.33299613644959e-04
6.25155771990304e+04	1.24746298215938e+05,-6.33007672533986e+05	9.90930901395505e-01,-1.34264413848510e-04
6.29504074255629e+04	1.23090391621682e+05,-6.28959629609169e+05	9.90930900734426e-01,-1.35235664862715e-04
6.33882621355023e+04	1.21455607017862e+05,-6.24933196397427e+05	9.90930900061554e-01,-1.36213413658779e-04
6.38291623657942e+04	1.19841697489115e+05,-6.20928345110174e+05	9.90930899376742e-01,-1.37197706901806e-04
6.42731292997079e+04	1.18248417553853e+05,-6.16945043847164e+05	9.90930898679880e-01,-1.38188592013047e-04
6.47201842678540e+04	1.16675524581190e+05,-6.12983260160669e+05	9.90930897970782e-01,-1.39186116553810e-04
6.51703487492091e+04	1.15122777428485e+05,-6.09042957693898e+05	9.90930897249388e-01,-1.40190328537012e-04
6.56236443721481e+04	1.13589938898829e+05,-6.05124102480175e+05	9.90930896515487e-01,-1.41201276120170e-04
6.60800929154829e+04	1.12076771986487e+05,-6.01226653444014e+05	9.90930895768983e-01,-1.42219007872855e-04
6.65397163095091e+04	1.10583043712837e+05,-5.97350572268602e+05	9.90930895009689e-01,-1.43243572778912e-04
6.70025366370598e+04	1.09108522308688e+05,-5.93495816223638e+05	9.90930894237494e-01,-1.44275019973912e-04
6.74685761345660e+04	1.07652978664396e+05,-5.89662341966620e+05	9.90930893452275e-01,-1.45313399012451e-04
6.79378571931255e+04	1.06216186397603e+05,-5.85850105827390e+05	9.90930892653816e-01,-1.46358759870489e-04
6.84104023595785e+04	1.04797920500851e+05,-5.82059060286309e+05	9.90930891842009e-01,-1.47411152682871e-04
6.88862343375909e+04	1.03397958587686e+05,-5.78289157328179e+05	9.90930891016680e-01,-1.48470628010625e-04
6.93653759887449e+04	1.02016080641508e+05,-5.74540347862200e+05	9.90930890177692e-01,-1.49537236755123e-04
6.98478503336377e+04	1.00652068688277e+05,-5.70812580904915e+05	9.90930889324843e-01,-1.50611030248793e-04
7.03336805529875e+04	9.93057070062687e+04,-5.67105804210153e+05	9.90930888458015e-01,-1.51692059904354e-04
7.08228899887471e+04	9.79767822114440e+04,-5.63419964582088e+05	9.90930887576977e-01,-1.52780377923803e-04
7.13155021452253e+04	9.66650827555655e+04,-5.59755006546277e+05	9.90930886681640e-01,-1.53876036329454e-04
7.18115406902165e+04	9.53703996105245e+04,-5.56110874321828e+05	9.90930885771778e-01,-1.54979087849561e-04
7.23110294561374e+04	9.40925258569672e+04,-5.52487510753428e+05	9.90930884847241e-01,-1.56089585567661e-04
7.28139924411724e+04	9.28312564990823e+04,-5.48884856843653e+05	9.90930883907820e-01,-1.57207582748385e-04
7.33204538104265e+04	9.15863890094424e+04,-5.45302853376532e+05	9.90930882953360e-01,-1.58333133105068e-04
7.38304378970863e+04	9.03577226784997e+04,-5.41741439127435e+05	9.90930881983690e-01,-1.59466290713964e-04
7.43439692035890e+04	8.91450593162743e+04,-5.38200552961522e+05	9.90930880998604e-01,-1.60607110016829e-04
7.48610724027997e+04	8.79482021162347e+04,-5.34680130589268e+05	9.90930879997870e-01,-1.61755645911867e-04
7.53817723391970e+04	8.67669571889257e+04,-5.31180109128769e+05	9.90930878981367e-01,-1.62911953403139e-04
7.59060940300665e+04	8.56011323465512e+04,-5.27700423622260e+05	9.90930877948856e-01,-1.64076088221365e-04
7.64340626667026e+04	8.44505371280054e+04,-5.24241007141964e+05	9.90930876900196e-01,-1.65248106208433e-04
7.69657036156193e+04	8.33149837455073e+04,-5.20801793709691e+05	9.90930875835135e-01,-1.66428063673263e-04
7.75010424197683e+04	8.21942858790251e+04,-5.17382714740566e+05	9.90930874753447e-01,-1.67616017306273e-04
7.80401047997669e+04	8.10882598302674e+04,-5.13983702619539e+05	9.90930873654993e-01,-1.68812024270469e-04
7.85829166551333e+04	7.99967232912067e+04,-5.10604687008020e+05	9.90930872539500e-01,-1.70016141850726e-04
7.91295040655310e+04	7.89194964583305e+04,-5.07245598343492e+05	9.90930871406777e-01,-1.71228427986669e-04
7.96798932920221e+04	7.78564011341827e+04,-5.03906365133270e+05	9.90930870256588e-01,-1.72448941098699e-04
8.02341107783288e+04	7.68072609564974e+04,-5.00586914713351e+05	9.90930869088758e-01,-1.73677739472573e-04
8.07921831521038e+04	7.57719022682943e+04,-4.97287176099442e+05	9.90930867903011e-01,-1.74914882322047e-04
8.13541372262099e+04	7.47501524567792e+04,-4.94007074784662e+05	9.90930866699155e-01,-1.76160429173537e-04
8.19200000000080e+04	7.37418413775236e+04,-4.90746537341539e+05	9.90930865476951e-01,-1.77414439780561e-04
8.24897986606544e+04	7.27468006579868e+04,-4.87505489280303e+05	9.90930864236166e-01,-1.78676974391633e-04
8.30635605844073e+04	7.17648636353366e+04,-4.84283854902894e+05	9.90930862976521e-01,-1.79948093753119e-04
8.36413133379414e+04	7.07958657849356e+04,-4.81081558779581e+05	9.90930861697833e-01,-1.81227858758938e-04
8.42230846796732e+04	6.98396443252187e+04,-4.77898524533899e+05	9.90930860399827e-01,-1.82516330895006e-04
8.48089025610939e+04	6.88960382736939e+04,-4.74734675092314e+05	9.90930859082222e-01,-1.83813572153920e-04
8.53987951281130e+04	6.79648883241639e+04,-4.71589932336677e+05	9.90930857744822e-01,-1.85119645037998e-04
8.59927907224101e+04	6.70460372396662e+04,-4.68464218503584e+05	9.90930856387354e-01,-1.86434612032186e-04
8.65909178827967e+04	6.61393298135063e+04,-4.65357456158977e+05	9.90930855009560e-01,-1.87758536402093e-04
8.71932053465878e+04	6.52446119216545e+04,-4.62269565011188e+05	9.90930853611167e-01,-1.89091481755364e-04
8.77996820509817e+04	6.43617317856485e+04,-4.59200466315224e+05	9.90930852191865e-01,-1.90433512133045e-04
8.84103771344513e+04	6.34905391308741e+04,-4.56150080055388e+05	9.90930850751442e-01,-1.91784691924432e-04
8.90253199381434e+04	6.26308853984173e+04,-4.53118325741967e+05	9.90930849289600e-01,-1.93145086311676e-04
8.96445400072886e+04	6.17826240802008e+04,-4.50105123678650e+05	9.90930847806063e-01,-1.94514760301366e-04
9.02680670926208e+04	6.09456098001864e+04,-4.47110391776592e+05	9.90930846300528e-01,-1.95893780140884e-04
9.08959311518068e+04	6.01196993071864e+04,-4.44134049150091e+05	9.90930844772743e-01,-1.97282211555066e-04
9.15281623508853e+04	5.93047509062060e+04,-4.41176014176434e+05	9.90930843222361e-01,-1.98680121604162e-04
9.21647910657163e+04	5.85006245481805e+04,-4.38236204881787e+05	9.90930841649122e-01,-2.00087577362256e-04
9.28058478834410e+04	5.77071818619617e+04,-4.35314539134063e+05	9.90930840052695e-01,-2.01504646362011e-04
9.34513636039505e+04	5.69242860058968e+04,-4.32410934169063e+05	9.90930838432799e-01,-2.02931396863001e-04
9.41013692413664e+04	5.61518019214572e+04,-4.29525307603861e+05	9.90930836789138e-01,-2.04367897324957e-04
9.47558960255305e+04	5.53895958408151e+04,-4.26657575670584e+05	9.90930835121389e-01,-2.05814216676035e-04
9.54149754035054e+04	5.46375360029296e+04,-4.23807655980649e+05	9.90930833429168e-01,-2.07270424492764e-04
9.60786390410850e+04	5.38954918726724e+04,-4.20975464657081e+05	9.90930831712212e-01,-2.08736590826866e-04
9.67469188243167e+04	5.31633346348833e+04,-4.18160918272716e+05	9.90930829970159e-01,-2.10212785943466e-04
9.74198468610326e+04	5.24409368545155e+04,-4.15363932624632e+05	9.90930828202726e-01,-2.11699080854577e-04
9.80974554823924e+04	5.17281728581358e+04,-4.12584424282741e+05	9.90930826409520e-01,-2.13195546969053e-04
9.87797772444369e+04	5.10249182137695e+04,-4.09822308641210e+05	9.90930824590223e-01,-2.14702256184490e-04
9.94668449296521e+04	5.03310502169102e+04,-4.07077501890026e+05	9.90930822744481e-01,-2.16219280890587e-04
1.00000000000000e+05	4.98022474975573e+04,-4.04972371612774e+05	9.90930821302653e-01,-2.17396359494880e-04
